ID;time;Dose;OBS;YTYPE;EVID;MDV;AMT
105;39;50;115.147798731562;2;0;0;0
105;43;50;135.182613481356;2;0;0;0
105;44;50;151.992771330795;2;0;0;0
105;47;50;159.246228919389;2;0;0;0
105;48;50;174.255682885159;2;0;0;0
105;49;50;157.294173181874;2;0;0;0
106;0;50;0;.;1;1;50
106;0;50;47.5902516631984;2;0;0;0
106;3;50;49.5674907556078;2;0;0;0
106;5;50;0.0229363498703455;1;0;0;0
106;6;50;0.0118021884996076;1;0;0;0
106;6;50;36.8577170417431;2;0;0;0
106;7;50;0.00638952808011446;1;0;0;0
106;8;50;34.4015563263566;2;0;0;0
106;16;50;34.3037649379921;2;0;0;0
106;17;50;37.1732542278669;2;0;0;0
106;18;50;33.1835958767295;2;0;0;0
106;19;50;41.4861837549091;2;0;0;0
106;21;50;42.224405389903;2;0;0;0
106;22;50;39.0988930753848;2;0;0;0
106;24;50;47.9670731086496;2;0;0;0
106;26;50;50.6437170390666;2;0;0;0
106;27;50;52.8226783760724;2;0;0;0
106;28;50;56.3884096094976;2;0;0;0
106;31;50;63.5852901078631;2;0;0;0
106;33;50;63.7065374434247;2;0;0;0
106;34;50;70.184125119346;2;0;0;0
106;35;50;81.6419002616201;2;0;0;0
106;41;50;88.9759535545489;2;0;0;0
106;42;50;94.3854297625573;2;0;0;0
106;44;50;120.218707933226;2;0;0;0
106;46;50;113.554152800382;2;0;0;0
106;48;50;128.449716221089;2;0;0;0
106;49;50;137.033274372027;2;0;0;0
106;50;50;144.631662785249;2;0;0;0
107;0;50;0;.;1;1;50
107;1;50;48.6230103018657;2;0;0;0
107;2;50;46.3101238665743;2;0;0;0
107;3;50;0.0484408925921959;1;0;0;0
107;4;50;0.0163152988084677;1;0;0;0
107;4;50;42.9775960638528;2;0;0;0
107;5;50;38.4535767743359;2;0;0;0
107;7;50;32.8229182216407;2;0;0;0
107;9;50;32.6900836107855;2;0;0;0
107;10;50;2.74780635422818e-05;1;0;0;0
107;11;50;32.2025683931927;2;0;0;0
107;12;50;32.6167032352785;2;0;0;0
107;13;50;34.8701725409109;2;0;0;0
107;16;50;37.0732052141715;2;0;0;0
107;17;50;38.2525564577541;2;0;0;0
107;21;50;55.8554495378815;2;0;0;0
107;23;50;60.4847361797534;2;0;0;0
107;24;50;58.4979269204998;2;0;0;0
107;26;50;68.0673214100433;2;0;0;0
107;28;50;83.8556751151939;2;0;0;0
107;29;50;84.5315014590608;2;0;0;0
107;31;50;94.6172726015453;2;0;0;0
107;33;50;102.729102851774;2;0;0;0
107;37;50;134.581029076003;2;0;0;0
107;38;50;128.886750231196;2;0;0;0
107;44;50;169.986613237465;2;0;0;0
107;48;50;185.900827439921;2;0;0;0
107;49;50;212.928374217006;2;0;0;0
107;50;50;214.84005857893;2;0;0;0
108;0;50;0;.;1;1;50
108;0;50;51.1524424160224;2;0;0;0
108;1;50;51.9783583126677;2;0;0;0
108;2;50;0.20698022996351;1;0;0;0
108;2;50;55.8732247086276;2;0;0;0
108;4;50;53.6197190706447;2;0;0;0
108;7;50;39.5298069619729;2;0;0;0
108;8;50;0.0042516056732246;1;0;0;0
108;11;50;0.000600591211313033;1;0;0;0
108;12;50;40.7582236269197;2;0;0;0
108;14;50;44.2035512495363;2;0;0;0
108;19;50;64.8585047042808;2;0;0;0
108;21;50;68.5667688615672;2;0;0;0
108;22;50;68.0340099407983;2;0;0;0
108;24;50;85.8628528357663;2;0;0;0
108;27;50;91.7726537406966;2;0;0;0
108;28;50;112.733288163278;2;0;0;0
108;30;50;122.806476871499;2;0;0;0
108;31;50;128.436874892864;2;0;0;0
108;33;50;148.983284301458;2;0;0;0
108;34;50;158.881932052996;2;0;0;0
108;35;50;148.148056538811;2;0;0;0
108;36;50;163.064179856307;2;0;0;0
108;38;50;165.407980326057;2;0;0;0
108;39;50;186.552056402945;2;0;0;0
108;40;50;183.351952497237;2;0;0;0
108;44;50;208.567947630441;2;0;0;0
108;45;50;217.796668640027;2;0;0;0
108;47;50;227.982647358931;2;0;0;0
109;0;50;0;.;1;1;50
109;2;50;43.2209188952613;2;0;0;0
109;4;50;34.5763306333049;2;0;0;0
109;5;50;0.000221099269303037;1;0;0;0
109;9;50;39.108519298547;2;0;0;0
109;11;50;43.8252946028602;2;0;0;0
109;12;50;44.9223442277379;2;0;0;0
109;13;50;0;1;0;0;0
109;13;50;51.5124707673139;2;0;0;0
109;14;50;0;1;0;0;0
109;17;50;67.6038258030589;2;0;0;0
109;18;50;73.1595840765656;2;0;0;0
109;19;50;76.8361068856305;2;0;0;0
109;22;50;88.9103961471481;2;0;0;0
109;24;50;102.094553735679;2;0;0;0
109;25;50;99.5680758268229;2;0;0;0
109;27;50;114.687486936929;2;0;0;0
109;29;50;125.348644142487;2;0;0;0
109;31;50;128.248662630566;2;0;0;0
109;33;50;133.025181459212;2;0;0;0
109;35;50;149.701510027039;2;0;0;0
109;36;50;146.61124731469;2;0;0;0
109;37;50;157.458804104804;2;0;0;0
109;39;50;162.473685246463;2;0;0;0
109;40;50;164.284070418448;2;0;0;0
109;41;50;164.236680401365;2;0;0;0
109;48;50;196.436981940529;2;0;0;0
109;49;50;180.991630909182;2;0;0;0
109;50;50;204.756752780941;2;0;0;0
110;0;50;0;.;1;1;50
110;1;50;0.200099729891399;1;0;0;0
110;1;50;57.6804380202609;2;0;0;0
110;2;50;0.0359931019065109;1;0;0;0
110;3;50;58.3066145768117;2;0;0;0
110;6;50;54.478881453055;2;0;0;0
110;7;50;55.0745007581016;2;0;0;0
110;8;50;55.7280119687186;2;0;0;0
110;9;50;54.2925351355693;2;0;0;0
110;13;50;0;1;0;0;0
110;13;50;74.1491024205654;2;0;0;0
110;18;50;97.4206057117732;2;0;0;0
110;21;50;118.045358141727;2;0;0;0
110;23;50;106.664173953584;2;0;0;0
110;26;50;144.070531288596;2;0;0;0
110;27;50;139.73606641684;2;0;0;0
110;28;50;158.953538751919;2;0;0;0
110;29;50;147.919263050504;2;0;0;0
110;31;50;170.052703335784;2;0;0;0
110;32;50;176.674743787513;2;0;0;0
110;35;50;197.405188568452;2;0;0;0
110;38;50;210.13079422939;2;0;0;0
110;40;50;221.350001122129;2;0;0;0
110;42;50;223.953839262994;2;0;0;0
110;43;50;245.851838042433;2;0;0;0
110;44;50;249.093084731878;2;0;0;0
110;46;50;249.056304631939;2;0;0;0
110;48;50;262.45873009477;2;0;0;0
110;49;50;243.121721047574;2;0;0;0
111;0;50;0;.;1;1;50
111;0;50;48.0930588442947;2;0;0;0
111;1;50;0.334092179285303;1;0;0;0
111;1;50;52.1741036917978;2;0;0;0
111;2;50;0.190698223877878;1;0;0;0
111;8;50;35.0115664448581;2;0;0;0
111;9;50;31.2727439138251;2;0;0;0
111;10;50;25.5746816736576;2;0;0;0
111;12;50;21.3417189466322;2;0;0;0
111;13;50;0.000669137699501069;1;0;0;0
111;13;50;19.9179396912908;2;0;0;0
111;17;50;15.6438700941895;2;0;0;0
111;19;50;12.3606533274937;2;0;0;0
111;20;50;14.9651013168024;2;0;0;0
111;24;50;17.1605559034144;2;0;0;0
111;26;50;17.9901717260744;2;0;0;0
111;29;50;20.824899678564;2;0;0;0
111;30;50;24.1842605790412;2;0;0;0
111;31;50;24.4611357944155;2;0;0;0
111;32;50;24.1251024479906;2;0;0;0
111;33;50;25.1699384546144;2;0;0;0
111;35;50;29.0462198783145;2;0;0;0
111;37;50;32.9310790088346;2;0;0;0
111;40;50;39.3027692259571;2;0;0;0
111;41;50;39.2871543988727;2;0;0;0
111;44;50;47.6624561865914;2;0;0;0
111;45;50;50.3496954311809;2;0;0;0
111;46;50;52.1803599532948;2;0;0;0
111;47;50;56.4375564663644;2;0;0;0
112;0;50;0;.;1;1;50
112;2;50;0.235838897394869;1;0;0;0
112;2;50;55.4316028439905;2;0;0;0
112;3;50;49.641858163289;2;0;0;0
112;4;50;44.4506806393912;2;0;0;0
112;6;50;44.9230636534657;2;0;0;0
112;7;50;36.6408905427389;2;0;0;0
112;8;50;40.6288808271009;2;0;0;0
112;10;50;0.00128552728128002;1;0;0;0
112;11;50;38.0939824559401;2;0;0;0
112;13;50;37.563571861627;2;0;0;0
112;14;50;8.83413120716607e-05;1;0;0;0
112;16;50;49.5266952637802;2;0;0;0
112;18;50;60.806481042117;2;0;0;0
112;20;50;64.4060549360843;2;0;0;0
112;25;50;81.7418625448754;2;0;0;0
112;26;50;87.6482337022162;2;0;0;0
112;27;50;86.0502152748368;2;0;0;0
112;31;50;108.385664617698;2;0;0;0
112;32;50;119.937919922894;2;0;0;0
112;36;50;119.019627291047;2;0;0;0
112;40;50;133.212895440307;2;0;0;0
112;42;50;146.913856594023;2;0;0;0
112;44;50;159.594538189191;2;0;0;0
112;45;50;169.066772426265;2;0;0;0
112;46;50;181.786260729529;2;0;0;0
112;47;50;182.768812868616;2;0;0;0
112;49;50;191.569429269585;2;0;0;0
112;50;50;182.967310981084;2;0;0;0
113;0;50;0;.;1;1;50
113;0;50;52.6629162586201;2;0;0;0
113;2;50;53.7003150888001;2;0;0;0
113;4;50;0.00323303559976582;1;0;0;0
113;8;50;38.80103338308;2;0;0;0
113;9;50;0;1;0;0;0
113;9;50;39.3686864457083;2;0;0;0
113;10;50;39.8847031269315;2;0;0;0
113;11;50;0;1;0;0;0
113;15;50;59.6570992258027;2;0;0;0
113;16;50;66.2960095129855;2;0;0;0
113;17;50;71.1163128778833;2;0;0;0
113;19;50;88.8659434294488;2;0;0;0
113;20;50;87.9684776546549;2;0;0;0
113;22;50;97.2879419900743;2;0;0;0
113;23;50;106.784496758369;2;0;0;0
113;26;50;136.257494334568;2;0;0;0
113;31;50;155.10680454288;2;0;0;0
113;33;50;165.491007715719;2;0;0;0
113;35;50;176.840463005;2;0;0;0
113;38;50;197.224191618951;2;0;0;0
113;39;50;211.739600639597;2;0;0;0
113;42;50;224.60950514969;2;0;0;0
113;43;50;217.966047856902;2;0;0;0
113;45;50;215.371793688938;2;0;0;0
113;46;50;262.570968310056;2;0;0;0
113;47;50;240.353487802565;2;0;0;0
113;48;50;245.814675268185;2;0;0;0
113;50;50;274.741453207849;2;0;0;0
114;0;50;0;.;1;1;50
114;1;50;51.1596044755071;2;0;0;0
114;2;50;52.5775053009532;2;0;0;0
114;3;50;0.0552155331990183;1;0;0;0
114;4;50;0.0225693846821487;1;0;0;0
114;6;50;0.00289518003454313;1;0;0;0
114;6;50;40.9722839606724;2;0;0;0
114;9;50;34.6309390062404;2;0;0;0
114;10;50;39.9779184324847;2;0;0;0
114;12;50;37.4939531827509;2;0;0;0
114;13;50;38.7113314816646;2;0;0;0
114;14;50;41.7959260055623;2;0;0;0
114;15;50;43.5542256227217;2;0;0;0
114;16;50;45.1513517142708;2;0;0;0
114;18;50;45.9947217416784;2;0;0;0
114;19;50;54.6111883518398;2;0;0;0
114;20;50;58.7004280347135;2;0;0;0
114;23;50;68.991299387872;2;0;0;0
114;25;50;78.2877393985207;2;0;0;0
114;26;50;76.2468520139443;2;0;0;0
114;30;50;112.842004405512;2;0;0;0
114;32;50;126.676151071367;2;0;0;0
114;36;50;150.194724575331;2;0;0;0
114;39;50;171.174941496364;2;0;0;0
114;41;50;181.833793462827;2;0;0;0
114;45;50;193.496197924056;2;0;0;0
114;47;50;242.291071567989;2;0;0;0
114;48;50;231.72153981978;2;0;0;0
114;50;50;249.530836982019;2;0;0;0
115;0;50;0;.;1;1;50
115;1;50;52.102750678939;2;0;0;0
115;2;50;0.105196090398038;1;0;0;0
115;4;50;0.0121267304341554;1;0;0;0
115;4;50;56.4835746652737;2;0;0;0
115;6;50;60.1271508384722;2;0;0;0
115;11;50;75.8957981646252;2;0;0;0
115;12;50;0;1;0;0;0
115;12;50;75.9583616888503;2;0;0;0
115;13;50;75.4261361224682;2;0;0;0
115;16;50;87.9359689745214;2;0;0;0
115;18;50;95.3642316221588;2;0;0;0
115;20;50;122.362310861598;2;0;0;0
115;21;50;120.577297108167;2;0;0;0
115;22;50;127.704770618712;2;0;0;0
115;24;50;127.722830833776;2;0;0;0
115;26;50;131.614852451947;2;0;0;0
115;27;50;143.162398150802;2;0;0;0
115;28;50;163.798621393511;2;0;0;0
115;29;50;154.629545677514;2;0;0;0
115;32;50;185.122597113981;2;0;0;0
115;33;50;184.121158721903;2;0;0;0
115;37;50;204.284781681495;2;0;0;0
115;38;50;225.367679365733;2;0;0;0
115;42;50;222.687841965446;2;0;0;0
115;43;50;264.811854618884;2;0;0;0
115;44;50;239.40494187119;2;0;0;0
115;48;50;264.228785395027;2;0;0;0
115;50;50;277.847562946844;2;0;0;0
116;0;50;0;.;1;1;50
116;2;50;0.162107619922366;1;0;0;0
116;3;50;0.0538713888278955;1;0;0;0
116;6;50;47.2016726667646;2;0;0;0
116;7;50;44.5310586405697;2;0;0;0
116;8;50;47.191319929062;2;0;0;0
116;9;50;45.710119019707;2;0;0;0
116;10;50;52.9074896680493;2;0;0;0
116;11;50;53.4316982547514;2;0;0;0
116;12;50;61.3208386946488;2;0;0;0
116;13;50;0;1;0;0;0
116;13;50;67.1917437221774;2;0;0;0
116;16;50;80.3139023741462;2;0;0;0
116;18;50;82.6869750723793;2;0;0;0
116;19;50;102.296249806616;2;0;0;0
116;21;50;116.026102957488;2;0;0;0
116;22;50;122.798552774928;2;0;0;0
116;24;50;140.079019310803;2;0;0;0
116;26;50;155.823401615827;2;0;0;0
116;28;50;162.011635640725;2;0;0;0
116;32;50;225.668526522432;2;0;0;0
116;33;50;222.374241214838;2;0;0;0
116;38;50;264.455588332035;2;0;0;0
116;40;50;296.08238605694;2;0;0;0
116;42;50;313.645967620299;2;0;0;0
116;43;50;314.727266173397;2;0;0;0
116;45;50;345.718624544077;2;0;0;0
116;49;50;383.306633115776;2;0;0;0
116;50;50;415.724630491352;2;0;0;0
117;0;50;0;.;1;1;50
117;2;50;61.9465965863943;2;0;0;0
117;3;50;55.7717713207246;2;0;0;0
117;6;50;65.9498298155275;2;0;0;0
117;7;50;68.906906981196;2;0;0;0
117;8;50;5.98698103011703e-05;1;0;0;0
117;8;50;71.3773333557562;2;0;0;0
117;10;50;77.7270486381897;2;0;0;0
117;11;50;86.1373852853032;2;0;0;0
117;12;50;0;1;0;0;0
117;12;50;92.9885545368132;2;0;0;0
117;13;50;99.1003190972901;2;0;0;0
117;14;50;0;1;0;0;0
117;14;50;116.712811789756;2;0;0;0
117;18;50;154.540744642662;2;0;0;0
117;20;50;177.056036959398;2;0;0;0
117;25;50;216.343463100296;2;0;0;0
117;27;50;239.099927816515;2;0;0;0
117;28;50;268.88983194818;2;0;0;0
117;29;50;275.116441403473;2;0;0;0
117;32;50;265.385917350655;2;0;0;0
117;33;50;310.560230454375;2;0;0;0
117;35;50;324.286108928447;2;0;0;0
117;39;50;377.557947775121;2;0;0;0
117;40;50;353.140674111772;2;0;0;0
117;41;50;348.247874627102;2;0;0;0
117;42;50;395.994921083888;2;0;0;0
117;44;50;410.153604097351;2;0;0;0
117;46;50;454.142706408012;2;0;0;0
118;0;50;0;.;1;1;50
118;4;50;0.103730282357688;1;0;0;0
118;4;50;49.8456247955321;2;0;0;0
118;5;50;45.7140122697983;2;0;0;0
118;7;50;42.6109677413318;2;0;0;0
118;10;50;0.00552887768825735;1;0;0;0
118;10;50;26.7085715810224;2;0;0;0
118;11;50;0.0031765679786538;1;0;0;0
118;14;50;20.9623424840852;2;0;0;0
118;17;50;17.3737753116695;2;0;0;0
118;18;50;17.930825496473;2;0;0;0
118;19;50;18.2856259695186;2;0;0;0
118;21;50;18.9305324203541;2;0;0;0
118;23;50;19.5628815780602;2;0;0;0
118;24;50;21.4552216835018;2;0;0;0
118;25;50;22.6027431422444;2;0;0;0
118;28;50;25.2441582738636;2;0;0;0
118;29;50;23.0211148277202;2;0;0;0
118;30;50;27.6994873930303;2;0;0;0
118;31;50;29.350834838727;2;0;0;0
118;32;50;30.4710502907738;2;0;0;0
118;33;50;32.8068470632773;2;0;0;0
118;34;50;37.0429753727949;2;0;0;0
118;39;50;45.7938402818217;2;0;0;0
118;42;50;58.3889071247401;2;0;0;0
118;46;50;69.4193290274309;2;0;0;0
118;47;50;69.2616416318898;2;0;0;0
118;49;50;78.9421266016745;2;0;0;0
118;50;50;85.553173828751;2;0;0;0
119;0;50;0;.;1;1;50
119;0;50;51.0702420356902;2;0;0;0
119;1;50;55.2117090196583;2;0;0;0
119;3;50;0.0087750185333697;1;0;0;0
119;3;50;55.8999434180727;2;0;0;0
119;6;50;6.07414757648567e-05;1;0;0;0
119;6;50;68.9736074632538;2;0;0;0
119;8;50;71.22575586267;2;0;0;0
119;9;50;77.3809290961764;2;0;0;0
119;10;50;76.2509440387977;2;0;0;0
119;12;50;72.6039332295449;2;0;0;0
119;14;50;0;1;0;0;0
119;15;50;96.3828789524391;2;0;0;0
119;16;50;100.491991966343;2;0;0;0
119;18;50;108.039222031052;2;0;0;0
119;19;50;109.957311503513;2;0;0;0
119;20;50;110.519190171219;2;0;0;0
119;22;50;125.402291363094;2;0;0;0
119;23;50;127.763019325415;2;0;0;0
119;26;50;138.754124507268;2;0;0;0
119;30;50;177.153059223865;2;0;0;0
119;31;50;165.914399662599;2;0;0;0
119;33;50;178.961392851027;2;0;0;0
119;38;50;204.465127268816;2;0;0;0
119;39;50;228.407530595494;2;0;0;0
119;45;50;275.87753948898;2;0;0;0
119;46;50;250.524420071847;2;0;0;0
119;48;50;255.982402690275;2;0;0;0
119;49;50;282.632402646874;2;0;0;0
120;0;50;0;.;1;1;50
120;1;50;49.3013897790992;2;0;0;0
120;2;50;0.225777450478338;1;0;0;0
120;2;50;54.5173417471002;2;0;0;0
120;3;50;51.0963383790381;2;0;0;0
120;5;50;0.0482050995419009;1;0;0;0
120;6;50;0.0273621438098662;1;0;0;0
120;6;50;43.4934313139947;2;0;0;0
120;7;50;41.6981027735886;2;0;0;0
120;8;50;45.1603185979307;2;0;0;0
120;11;50;31.4729308842531;2;0;0;0
120;13;50;31.1741502753608;2;0;0;0
120;16;50;34.2051711964062;2;0;0;0
120;17;50;32.7489193120932;2;0;0;0
120;21;50;41.0958838483909;2;0;0;0
120;22;50;39.8439368130877;2;0;0;0
120;23;50;41.2237590143843;2;0;0;0
120;24;50;43.4524207769238;2;0;0;0
120;28;50;58.7953217409159;2;0;0;0
120;29;50;56.223325260506;2;0;0;0
120;32;50;68.3379143689138;2;0;0;0
120;34;50;75.3977526895182;2;0;0;0
120;36;50;91.7967573647349;2;0;0;0
120;37;50;89.0196493537568;2;0;0;0
120;41;50;125.39548123924;2;0;0;0
120;42;50;132.670371628423;2;0;0;0
120;46;50;142.600298669966;2;0;0;0
120;47;50;158.664063820297;2;0;0;0
120;49;50;155.08036303423;2;0;0;0
201;0;100;0;.;1;1;100
201;0;100;53.0963919586076;2;0;0;0
201;1;100;58.079085044223;2;0;0;0
201;2;100;55.8445214791914;2;0;0;0
201;3;100;50.6275338484001;2;0;0;0
201;5;100;49.7444444115717;2;0;0;0
201;6;100;41.4743000582231;2;0;0;0
201;7;100;0.00670175337713717;1;0;0;0
201;7;100;42.7661012252903;2;0;0;0
201;9;100;0.00149061972761286;1;0;0;0
201;10;100;28.40506364687;2;0;0;0
201;11;100;0.000327646763798502;1;0;0;0
201;11;100;30.5836881308001;2;0;0;0
201;12;100;26.7211395361214;2;0;0;0
201;13;100;24.5760465814727;2;0;0;0
201;14;100;21.3412693442015;2;0;0;0
201;21;100;29.3405745250783;2;0;0;0
201;25;100;35.5777453499577;2;0;0;0
201;30;100;48.3255046445765;2;0;0;0
201;34;100;55.8668539431822;2;0;0;0
201;39;100;70.2603346140337;2;0;0;0
201;40;100;79.2978925511116;2;0;0;0
201;42;100;97.1223998875768;2;0;0;0
201;43;100;92.3800633976118;2;0;0;0
201;46;100;111.870799197954;2;0;0;0
201;47;100;119.603546658512;2;0;0;0
201;48;100;117.432417482075;2;0;0;0
201;49;100;136.337618606121;2;0;0;0
201;50;100;139.475133668511;2;0;0;0
202;0;100;0;.;1;1;100
202;0;100;55.6751166177593;2;0;0;0
202;1;100;0.678665163049046;1;0;0;0
202;1;100;50.7098906676813;2;0;0;0
202;3;100;0.118107509672745;1;0;0;0
202;3;100;51.2143488028714;2;0;0;0
202;4;100;45.009427381775;2;0;0;0
202;5;100;0.0199912016413053;1;0;0;0
202;6;100;37.0978016479577;2;0;0;0
202;9;100;28.1635823123797;2;0;0;0
202;11;100;24.7548308229886;2;0;0;0
202;13;100;28.2207612287723;2;0;0;0
202;14;100;27.4187916726662;2;0;0;0
202;17;100;32.5847075325811;2;0;0;0
202;18;100;38.4525993921403;2;0;0;0
202;23;100;56.0220369161794;2;0;0;0
202;24;100;59.9585172689608;2;0;0;0
202;26;100;73.7396340531552;2;0;0;0
202;27;100;77.4374468157463;2;0;0;0
202;30;100;89.1318561226609;2;0;0;0
202;33;100;98.8967886799111;2;0;0;0
202;37;100;127.601041826659;2;0;0;0
202;39;100;142.092264887381;2;0;0;0
202;40;100;134.512344844298;2;0;0;0
202;41;100;147.534919345412;2;0;0;0
202;44;100;167.476300439945;2;0;0;0
202;47;100;183.960986818958;2;0;0;0
202;49;100;189.945415764392;2;0;0;0
202;50;100;169.979512079192;2;0;0;0
203;0;100;0;.;1;1;100
203;3;100;0.270645630680399;1;0;0;0
203;4;100;41.2768884977284;2;0;0;0
203;6;100;31.1116924168002;2;0;0;0
203;7;100;0.0194220787171264;1;0;0;0
203;7;100;25.5040009913515;2;0;0;0
203;8;100;19.4837281170893;2;0;0;0
203;9;100;16.7750654753074;2;0;0;0
203;13;100;0.000308857241329057;1;0;0;0
203;13;100;9.54301850273845;2;0;0;0
203;16;100;7.16823515042379;2;0;0;0
203;17;100;7.19213310519985;2;0;0;0
203;23;100;8.74428939652752;2;0;0;0
203;25;100;8.84565345051661;2;0;0;0
203;26;100;10.3470147582486;2;0;0;0
203;27;100;10.1941067112206;2;0;0;0
203;30;100;11.6395802967058;2;0;0;0
203;33;100;12.1851766153337;2;0;0;0
203;34;100;13.439328884335;2;0;0;0
203;36;100;14.9503895981727;2;0;0;0
203;37;100;14.4924404025723;2;0;0;0
203;39;100;15.6755197658414;2;0;0;0
203;40;100;16.9927656171714;2;0;0;0
203;44;100;21.065785104095;2;0;0;0
203;45;100;21.2083788566191;2;0;0;0
203;46;100;21.3736083603781;2;0;0;0
203;48;100;23.6212908301514;2;0;0;0
203;49;100;27.3574064726073;2;0;0;0
203;50;100;28.2699658563441;2;0;0;0
204;0;100;0;.;1;1;100
204;1;100;0.734793348554209;1;0;0;0
204;1;100;51.1881375610071;2;0;0;0
204;4;100;24.0953848223535;2;0;0;0
204;5;100;0.0111682302503875;1;0;0;0
204;5;100;19.5269602891151;2;0;0;0
204;8;100;11.0790244610545;2;0;0;0
204;10;100;7.40374611881551e-05;1;0;0;0
204;12;100;12.0632546276439;2;0;0;0
204;13;100;11.4848099328743;2;0;0;0
204;14;100;11.5974341764663;2;0;0;0
204;15;100;14.7344561351528;2;0;0;0
204;16;100;13.4551711412058;2;0;0;0
204;19;100;14.9967267134999;2;0;0;0
204;20;100;16.0985224453939;2;0;0;0
204;21;100;16.9465441791441;2;0;0;0
204;22;100;17.4614068099211;2;0;0;0
204;24;100;17.6937822439795;2;0;0;0
204;26;100;20.2475897133205;2;0;0;0
204;29;100;24.0872841389689;2;0;0;0
204;30;100;25.3080081981358;2;0;0;0
204;31;100;26.4714016188873;2;0;0;0
204;33;100;30.3552679585814;2;0;0;0
204;36;100;32.8463215804199;2;0;0;0
204;40;100;38.611245846418;2;0;0;0
204;41;100;42.9554028808314;2;0;0;0
204;45;100;48.1664435393717;2;0;0;0
204;48;100;56.5881664263303;2;0;0;0
204;50;100;58.3161035589775;2;0;0;0
205;0;100;0;.;1;1;100
205;2;100;0.3066604656742;1;0;0;0
205;3;100;47.9798205406996;2;0;0;0
205;4;100;43.2567528497464;2;0;0;0
205;8;100;0.00281518503602628;1;0;0;0
205;10;100;21.3556327206913;2;0;0;0
205;12;100;0.000133834935454365;1;0;0;0
205;16;100;15.274278296299;2;0;0;0
205;17;100;15.8444227162573;2;0;0;0
205;18;100;15.5893345852719;2;0;0;0
205;19;100;17.2224622187668;2;0;0;0
205;24;100;22.11063569663;2;0;0;0
205;25;100;23.2338630797123;2;0;0;0
205;26;100;22.8671072755988;2;0;0;0
205;27;100;25.0212855676867;2;0;0;0
205;28;100;26.5791925098595;2;0;0;0
205;29;100;27.5877009682184;2;0;0;0
205;30;100;29.1288793145692;2;0;0;0
205;31;100;28.9259802598483;2;0;0;0
205;32;100;33.2673597152499;2;0;0;0
205;34;100;34.6119996516725;2;0;0;0
205;36;100;35.0092685012228;2;0;0;0
205;38;100;43.4377302579499;2;0;0;0
205;43;100;50.5804897271268;2;0;0;0
205;44;100;51.4500797962663;2;0;0;0
205;47;100;64.1155382651085;2;0;0;0
205;48;100;68.3546309366343;2;0;0;0
205;49;100;76.6544941768509;2;0;0;0
205;50;100;70.7589937940929;2;0;0;0
206;0;100;0;.;1;1;100
206;3;100;47.5128912812362;2;0;0;0
206;4;100;0.093015826183806;1;0;0;0
206;5;100;36.3213902070195;2;0;0;0
206;6;100;25.568520183505;2;0;0;0
206;7;100;24.6298048685294;2;0;0;0
206;8;100;0.00643747324133375;1;0;0;0
206;8;100;18.6410240807431;2;0;0;0
206;11;100;13.3731342025842;2;0;0;0
206;12;100;12.3749766106516;2;0;0;0
206;13;100;0.000230101486983634;1;0;0;0
206;17;100;13.332615330429;2;0;0;0
206;18;100;13.415129601505;2;0;0;0
206;19;100;12.8026687608878;2;0;0;0
206;21;100;15.1072580969879;2;0;0;0
206;23;100;15.7790590047331;2;0;0;0
206;24;100;16.65116333513;2;0;0;0
206;28;100;20.3682050003278;2;0;0;0
206;30;100;21.084665227395;2;0;0;0
206;31;100;20.4373622112485;2;0;0;0
206;33;100;24.4531545124506;2;0;0;0
206;34;100;24.6117340028579;2;0;0;0
206;36;100;27.2859128856692;2;0;0;0
206;38;100;29.7952352354713;2;0;0;0
206;40;100;31.1349784385182;2;0;0;0
206;44;100;37.7496378777299;2;0;0;0
206;45;100;40.1856959373887;2;0;0;0
206;49;100;49.7217786537808;2;0;0;0
206;50;100;49.2408399467818;2;0;0;0
207;0;100;0;.;1;1;100
207;0;100;49.173563697649;2;0;0;0
207;3;100;42.196787258721;2;0;0;0
207;5;100;0.0116218429743399;1;0;0;0
207;8;100;16.6836752621214;2;0;0;0
207;11;100;11.7328966719651;2;0;0;0
207;12;100;11.1618609595575;2;0;0;0
207;13;100;0;1;0;0;0
207;14;100;0;1;0;0;0
207;16;100;12.5528862807733;2;0;0;0
207;19;100;15.2329355528846;2;0;0;0
207;20;100;13.6755567584262;2;0;0;0
207;22;100;17.0432068641879;2;0;0;0
207;23;100;17.8262926264843;2;0;0;0
207;25;100;18.3862094592608;2;0;0;0
207;26;100;20.1895703520866;2;0;0;0
207;30;100;28.2642743979054;2;0;0;0
207;31;100;27.3296052341804;2;0;0;0
207;33;100;32.9667536893371;2;0;0;0
207;35;100;36.503652562536;2;0;0;0
207;36;100;37.5834526363123;2;0;0;0
207;37;100;41.0389404265514;2;0;0;0
207;40;100;47.0022485957195;2;0;0;0
207;41;100;49.5212090214382;2;0;0;0
207;43;100;59.3900358968342;2;0;0;0
207;44;100;63.7203854008782;2;0;0;0
207;47;100;80.4160156177729;2;0;0;0
207;49;100;91.4279114130314;2;0;0;0
207;50;100;91.9894261415802;2;0;0;0
208;0;100;0;.;1;1;100
208;1;100;0.851808004567926;1;0;0;0
208;1;100;47.0908556512691;2;0;0;0
208;2;100;50.6159217175567;2;0;0;0
208;4;100;42.9768241206087;2;0;0;0
208;7;100;24.501803845464;2;0;0;0
208;8;100;22.3773824397348;2;0;0;0
208;10;100;0.00216528960979955;1;0;0;0
